year,month,area,adjusted,laborforce,employment,unemployment,unemploymentrate,preliminary,fips,longitude,latitude,id
2009,October,Madison County,Yes,15885,14898,986,6.2,No,16065,-111.55837,43.75083,2009-October-Madison County
2009,October,Madison County,No,17107,16091,1016,5.9,No,16065,-111.55837,43.75083,2009-October-Madison County
2009,October,Minidoka County,Yes,9178,8576,601,6.5,No,16067,-113.58081,42.841,2009-October-Minidoka County
2009,October,Minidoka County,No,9664,9148,516,5.3,No,16067,-113.58081,42.841,2009-October-Minidoka County
2009,October,Nez Perce County,Yes,18504,17310,1193,6.4,No,16069,-116.62288,46.41818,2009-October-Nez Perce County
2009,October,Nez Perce County,No,18307,17165,1142,6.2,No,16069,-116.62288,46.41818,2009-October-Nez Perce County
2009,October,Oneida County,Yes,2229,2082,147,6.6,No,16071,-112.52451,42.20598,2009-October-Oneida County
2009,October,Oneida County,No,2302,2162,140,6,No,16071,-112.52451,42.20598,2009-October-Oneida County
2009,October,Owyhee County,No,4304,4104,200,4.6,No,16073,-116.06229,42.68274,2009-October-Owyhee County
2009,October,Owyhee County,Yes,4297,4106,191,4.4,No,16073,-116.06229,42.68274,2009-October-Owyhee County
2009,October,Payette County,Yes,10906,9911,995,9.1,No,16075,-116.72054,44.02052,2009-October-Payette County
2009,October,Payette County,No,11179,10267,912,8.1,No,16075,-116.72054,44.02052,2009-October-Payette County
2009,October,Pocatello,Yes,27490,25294,2196,7.9,No,,,,2009-October-Pocatello
2009,October,Pocatello,No,27625,25633,1992,7.2,No,,,,2009-October-Pocatello
2009,October,Power County,Yes,3466,3152,314,9,No,16077,-112.76845,42.75285,2009-October-Power County
2009,October,Power County,No,3462,3231,231,6.6,No,16077,-112.76845,42.75285,2009-October-Power County
2009,October,Shoshone County,Yes,6229,5403,825,13.2,No,16079,-115.91047,47.17469,2009-October-Shoshone County
2009,October,Shoshone County,No,6057,5340,717,11.8,No,16079,-115.91047,47.17469,2009-October-Shoshone County
2009,October,Teton County,Yes,5007,4642,364,7.2,No,16081,-111.19176,43.78458,2009-October-Teton County
2009,October,Teton County,No,4973,4656,317,6.3,No,16081,-111.19176,43.78458,2009-October-Teton County
2009,October,Twin Falls,Yes,21969,20307,1662,7.5,No,,,,2009-October-Twin Falls
2009,October,Twin Falls,No,21990,20467,1523,6.9,No,,,,2009-October-Twin Falls
2009,October,Twin Falls County,Yes,38883,36212,2670,6.8,No,16083,-114.67589,42.33525,2009-October-Twin Falls County
2009,October,Twin Falls County,No,39123,36612,2511,6.4,No,16083,-114.67589,42.33525,2009-October-Twin Falls County
2009,October,United States,Yes,154022000,138393000,15628000,10.1,No,,,,2009-October-United States
2009,October,United States,No,153635000,139088000,14547000,9.5,No,,,,2009-October-United States
2009,October,Valley County,Yes,4631,3968,663,14.3,No,16085,-115.79264,44.92047,2009-October-Valley County
2009,October,Valley County,No,4538,4008,530,11.6,No,16085,-115.79264,44.92047,2009-October-Valley County
2009,October,Washington County,Yes,4903,4430,473,9.6,No,16087,-116.75486,44.36587,2009-October-Washington County
2009,October,Washington County,No,4981,4578,403,8,No,16087,-116.75486,44.36587,2009-October-Washington County
2009,September,Ada County,No,192717,176740,15977,8.2,No,16001,-116.24203,43.47877,2009-September-Ada County
2009,September,Ada County,Yes,193481,177449,16032,8.2,No,16001,-116.24203,43.47877,2009-September-Ada County
2009,September,Adams County,Yes,2136,1813,323,15.1,No,16003,-116.49161,44.98826,2009-September-Adams County
2009,September,Adams County,No,2152,1921,231,10.7,No,16003,-116.49161,44.98826,2009-September-Adams County
2009,September,Bannock County,Yes,39520,36188,3332,8.4,No,16005,-112.14302,42.58364,2009-September-Bannock County
2009,September,Bannock County,No,39607,36465,3142,7.9,No,16005,-112.14302,42.58364,2009-September-Bannock County
2009,September,Bear Lake County,Yes,3329,3144,185,5.5,No,16007,-111.2845,42.22822,2009-September-Bear Lake County
2009,September,Bear Lake County,No,3388,3223,165,4.8,No,16007,-111.2845,42.22822,2009-September-Bear Lake County
2009,September,Benewah County,Yes,4130,3538,591,14.3,No,16009,-116.64994,47.24378,2009-September-Benewah County
2009,September,Benewah County,No,4008,3567,441,11,No,16009,-116.64994,47.24378,2009-September-Benewah County
2009,September,Bingham County,Yes,21711,20434,1277,5.8,No,16011,-112.36241,43.21123,2009-September-Bingham County
2009,September,Bingham County,No,22364,21144,1220,5.4,No,16011,-112.36241,43.21123,2009-September-Bingham County
2009,September,Blaine County,Yes,12989,11943,1046,8,No,16013,-113.96644,43.47434,2009-September-Blaine County
2009,September,Blaine County,No,12945,12016,929,7.1,No,16013,-113.96644,43.47434,2009-September-Blaine County
2009,September,Boise City,Yes,107399,98143,9255,8.6,No,,,,2009-September-Boise City
2009,September,Boise City,No,106636,97907,8729,8.1,No,,,,2009-September-Boise City
2009,September,Boise County,Yes,3342,3039,302,9,No,16015,-115.85631,43.96048,2009-September-Boise County
2009,September,Boise County,No,3273,3043,230,7,No,16015,-115.85631,43.96048,2009-September-Boise County
2009,September,Bonner County,Yes,20984,18614,2369,11.2,No,16017,-116.59315,48.27518,2009-September-Bonner County
2009,September,Bonner County,No,20651,18837,1814,8.7,No,16017,-116.59315,48.27518,2009-September-Bonner County
2009,September,Bonneville County,Yes,49825,46772,3053,6.1,No,16019,-111.54553,43.45087,2009-September-Bonneville County
2009,September,Bonneville County,No,49806,47011,2795,5.6,No,16019,-111.54553,43.45087,2009-September-Bonneville County
2009,September,Boundary County,Yes,4465,3827,637,14.2,No,16021,-116.56271,48.79876,2009-September-Boundary County
2009,September,Boundary County,No,4388,3910,478,10.8,No,16021,-116.56271,48.79876,2009-September-Boundary County
2009,September,Butte County,Yes,1488,1408,80,5.3,No,16023,-113.18414,43.64482,2009-September-Butte County
2009,September,Butte County,No,1494,1429,65,4.3,No,16023,-113.18414,43.64482,2009-September-Butte County
2009,September,Caldwell,Yes,19190,16900,2289,11.9,No,,,,2009-September-Caldwell
2009,September,Caldwell,No,18683,16823,1860,9.9,No,,,,2009-September-Caldwell
2009,September,Camas County,Yes,598,521,77,12.9,No,16025,-114.82437,43.50937,2009-September-Camas County
2009,September,Camas County,No,586,526,60,10.2,No,16025,-114.82437,43.50937,2009-September-Camas County
2009,September,Canyon County,Yes,84585,74967,9618,11.3,No,16027,-116.68654,43.67796,2009-September-Canyon County
2009,September,Canyon County,No,82757,74733,8024,9.6,No,16027,-116.68654,43.67796,2009-September-Canyon County
2009,September,Caribou County,Yes,3407,3180,226,6.6,No,16029,-111.66607,42.75387,2009-September-Caribou County
2009,September,Caribou County,No,3399,3200,199,5.8,No,16029,-111.66607,42.75387,2009-September-Caribou County
2009,September,Cassia County,Yes,9989,9385,603,6,No,16031,-113.57285,42.35804,2009-September-Cassia County
2009,September,Cassia County,No,10192,9614,578,5.6,No,16031,-113.57285,42.35804,2009-September-Cassia County
2009,September,Clark County,Yes,535,506,29,5.5,No,16033,-112.37555,44.19756,2009-September-Clark County
2009,September,Clark County,No,554,532,22,3.9,No,16033,-112.37555,44.19756,2009-September-Clark County
2009,September,Clearwater County,Yes,3542,3043,498,14,No,16035,-115.56204,46.67757,2009-September-Clearwater County
2009,September,Clearwater County,No,3514,3139,375,10.6,No,16035,-115.56204,46.67757,2009-September-Clearwater County
2009,September,Custer County,Yes,2721,2576,144,5.3,No,16037,-114.26143,44.33319,2009-September-Custer County
2009,September,Custer County,No,2934,2823,111,3.7,No,16037,-114.26143,44.33319,2009-September-Custer County
2009,September,Elmore County,Yes,11288,10402,886,7.8,No,16039,-115.52645,43.11543,2009-September-Elmore County
2009,September,Elmore County,No,11318,10488,830,7.3,No,16039,-115.52645,43.11543,2009-September-Elmore County
2009,September,Franklin County,Yes,5772,5507,265,4.6,No,16041,-111.76147,42.21003,2009-September-Franklin County
2009,September,Franklin County,No,5805,5584,221,3.8,No,16041,-111.76147,42.21003,2009-September-Franklin County
2009,September,Fremont County,Yes,5538,5113,425,7.6,No,16043,-111.479,44.22427,2009-September-Fremont County
2009,September,Fremont County,No,5458,5103,355,6.5,No,16043,-111.479,44.22427,2009-September-Fremont County
2009,September,Gem County,Yes,6877,6089,788,11.4,No,16045,-116.35892,44.03249,2009-September-Gem County
2009,September,Gem County,No,6765,6094,671,9.9,No,16045,-116.35892,44.03249,2009-September-Gem County
2009,September,Gooding County,Yes,8333,7820,512,6.1,No,16047,-114.74943,42.91806,2009-September-Gooding County
2009,September,Gooding County,No,8270,7842,428,5.1,No,16047,-114.74943,42.91806,2009-September-Gooding County
2009,September,Idaho,Yes,750356,687790,62566,8.3,No,,,,2009-September-Idaho
2009,September,Idaho,No,749198,692466,56732,7.6,No,,,,2009-September-Idaho
2009,September,Idaho County,Yes,7282,6546,736,10.1,No,16049,-115.72374,45.90195,2009-September-Idaho County
2009,September,Idaho County,No,7322,6744,578,7.8,No,16049,-115.72374,45.90195,2009-September-Idaho County
2009,September,Jefferson County,No,11445,10727,718,6.2,No,16051,-112.24937,43.76409,2009-September-Jefferson County
2009,September,Jefferson County,Yes,11416,10701,714,6.2,No,16051,-112.24937,43.76409,2009-September-Jefferson County
2009,September,Jerome County,Yes,10445,9779,666,6.3,No,16053,-114.32879,42.71282,2009-September-Jerome County
2009,September,Jerome County,No,10467,9900,567,5.4,No,16053,-114.32879,42.71282,2009-September-Jerome County
2009,September,Kootenai County,Yes,70313,63320,6993,9.9,No,16055,-116.62221,47.75684,2009-September-Kootenai County
2009,September,Kootenai County,No,70117,64242,5875,8.3,No,16055,-116.62221,47.75684,2009-September-Kootenai County
2009,September,Latah County,Yes,17836,16681,1155,6.4,No,16057,-116.67642,46.73604,2009-September-Latah County
2009,September,Latah County,No,17765,16734,1031,5.8,No,16057,-116.67642,46.73604,2009-September-Latah County
2009,September,Lemhi County,Yes,3951,3632,318,8,No,16059,-113.92306,45.03646,2009-September-Lemhi County
2009,September,Lemhi County,No,4081,3831,250,6.1,No,16059,-113.92306,45.03646,2009-September-Lemhi County
2009,September,Lewis County,Yes,1774,1674,99,5.6,No,16061,-116.40541,46.26648,2009-September-Lewis County
2009,September,Lewis County,No,1814,1723,91,5,No,16061,-116.40541,46.26648,2009-September-Lewis County
2009,September,Lincoln County,Yes,2529,2231,297,11.7,No,16063,-114.16944,43.04964,2009-September-Lincoln County
2009,September,Lincoln County,No,2546,2314,232,9.1,No,16063,-114.16944,43.04964,2009-September-Lincoln County
2009,September,Madison County,No,16092,15204,888,5.5,No,16065,-111.55837,43.75083,2009-September-Madison County
2009,September,Madison County,Yes,16116,15259,857,5.3,No,16065,-111.55837,43.75083,2009-September-Madison County
2009,September,Minidoka County,Yes,9297,8716,580,6.2,No,16067,-113.58081,42.841,2009-September-Minidoka County
2009,September,Minidoka County,No,9430,8888,542,5.7,No,16067,-113.58081,42.841,2009-September-Minidoka County
2009,September,Nez Perce County,Yes,18514,17341,1172,6.3,No,16069,-116.62288,46.41818,2009-September-Nez Perce County
2009,September,Nez Perce County,No,18152,17101,1051,5.7,No,16069,-116.62288,46.41818,2009-September-Nez Perce County
2009,September,Oneida County,Yes,2180,2068,111,5.1,No,16071,-112.52451,42.20598,2009-September-Oneida County
2009,September,Oneida County,No,2168,2061,107,4.9,No,16071,-112.52451,42.20598,2009-September-Oneida County
2009,September,Owyhee County,No,4264,4085,179,4.1,No,16073,-116.06229,42.68274,2009-September-Owyhee County
2009,September,Owyhee County,Yes,4263,4088,174,4,No,16073,-116.06229,42.68274,2009-September-Owyhee County
2009,September,Payette County,Yes,10851,9928,922,8.4,No,16075,-116.72054,44.02052,2009-September-Payette County
2009,September,Payette County,No,10983,10196,787,7.1,No,16075,-116.72054,44.02052,2009-September-Payette County
2009,September,Pocatello,Yes,27788,25414,2374,8.5,No,,,,2009-September-Pocatello
2009,September,Pocatello,No,27492,25350,2142,7.7,No,,,,2009-September-Pocatello
2009,September,Power County,Yes,3455,3162,293,8.4,No,16077,-112.76845,42.75285,2009-September-Power County
2009,September,Power County,No,3410,3195,215,6.3,No,16077,-112.76845,42.75285,2009-September-Power County
2009,September,Shoshone County,Yes,6249,5413,836,13.3,No,16079,-115.91047,47.17469,2009-September-Shoshone County
2009,September,Shoshone County,No,6091,5438,653,10.7,No,16079,-115.91047,47.17469,2009-September-Shoshone County
2009,September,Teton County,Yes,5177,4862,315,6,No,16081,-111.19176,43.78458,2009-September-Teton County
2009,September,Teton County,No,5495,5238,257,4.6,No,16081,-111.19176,43.78458,2009-September-Teton County
2009,September,Twin Falls,Yes,22077,20465,1612,7.3,No,,,,2009-September-Twin Falls
2009,September,Twin Falls,No,22240,20696,1544,6.9,No,,,,2009-September-Twin Falls
2009,September,Twin Falls County,Yes,39119,36543,2575,6.5,No,16083,-114.67589,42.33525,2009-September-Twin Falls County
2009,September,Twin Falls County,No,39491,37021,2470,6.2,No,16083,-114.67589,42.33525,2009-September-Twin Falls County
2009,September,United States,Yes,153940000,138791000,15149000,9.8,No,,,,2009-September-United States
2009,September,United States,No,153617000,139079000,14538000,9.5,No,,,,2009-September-United States
2009,September,Valley County,Yes,4690,4031,658,14,No,16085,-115.79264,44.92047,2009-September-Valley County
2009,September,Valley County,No,4798,4305,493,10.2,No,16085,-115.79264,44.92047,2009-September-Valley County
2009,September,Washington County,Yes,4866,4413,453,9.3,No,16087,-116.75486,44.36587,2009-September-Washington County
2009,September,Washington County,No,4923,4537,386,7.8,No,16087,-116.75486,44.36587,2009-September-Washington County
2008,April,Ada County,Yes,198390,191114,7275,3.6,No,16001,-116.24203,43.47877,2008-April-Ada County
2008,April,Ada County,No,197778,190698,7080,3.5,No,16001,-116.24203,43.47877,2008-April-Ada County
2008,April,Adams County,No,1819,1553,266,14.6,No,16003,-116.49161,44.98826,2008-April-Adams County
2008,April,Adams County,Yes,1871,1684,186,9.9,No,16003,-116.49161,44.98826,2008-April-Adams County
2008,April,Bannock County,No,40225,38661,1564,3.8,No,16005,-112.14302,42.58364,2008-April-Bannock County
2008,April,Bannock County,Yes,40052,38496,1556,3.8,No,16005,-112.14302,42.58364,2008-April-Bannock County
2008,April,Bear Lake County,No,3172,3082,90,2.8,No,16007,-111.2845,42.22822,2008-April-Bear Lake County
2008,April,Bear Lake County,Yes,3228,3142,85,2.6,No,16007,-111.2845,42.22822,2008-April-Bear Lake County
2008,April,Benewah County,No,4158,3566,592,14.2,No,16009,-116.64994,47.24378,2008-April-Benewah County
2008,April,Benewah County,Yes,4100,3697,402,9.8,No,16009,-116.64994,47.24378,2008-April-Benewah County
2008,April,Bingham County,Yes,22472,21750,721,3.2,No,16011,-112.36241,43.21123,2008-April-Bingham County
2008,April,Bingham County,No,22505,21796,709,3.1,No,16011,-112.36241,43.21123,2008-April-Bingham County
2008,April,Blaine County,No,13276,12770,506,3.8,No,16013,-113.96644,43.47434,2008-April-Blaine County
2008,April,Blaine County,Yes,13808,13357,450,3.2,No,16013,-113.96644,43.47434,2008-April-Blaine County
2008,April,Boise City,No,110451,106438,4013,3.6,No,,,,2008-April-Boise City
2008,April,Boise City,Yes,110810,106747,4062,3.6,No,,,,2008-April-Boise City
2008,April,Boise County,No,3548,3341,207,5.8,No,16015,-115.85631,43.96048,2008-April-Boise County
2008,April,Boise County,Yes,3532,3363,169,4.7,No,16015,-115.85631,43.96048,2008-April-Boise County
2008,April,Bonner County,No,20013,18629,1384,6.9,No,16017,-116.59315,48.27518,2008-April-Bonner County
2008,April,Bonner County,Yes,20472,19298,1174,5.7,No,16017,-116.59315,48.27518,2008-April-Bonner County
2008,April,Bonneville County,No,50185,48811,1374,2.7,No,16019,-111.54553,43.45087,2008-April-Bonneville County
2008,April,Bonneville County,Yes,50611,49249,1361,2.6,No,16019,-111.54553,43.45087,2008-April-Bonneville County
2008,April,Boundary County,No,4716,4305,411,8.7,No,16021,-116.56271,48.79876,2008-April-Boundary County
2008,April,Boundary County,Yes,4628,4261,367,7.9,No,16021,-116.56271,48.79876,2008-April-Boundary County
2008,April,Butte County,No,1370,1317,53,3.8,No,16023,-113.18414,43.64482,2008-April-Butte County
2008,April,Butte County,Yes,1377,1328,48,3.5,No,16023,-113.18414,43.64482,2008-April-Butte County
2008,April,Caldwell,No,18895,17927,968,5.1,No,,,,2008-April-Caldwell
2008,April,Caldwell,Yes,18920,17943,977,5.1,No,,,,2008-April-Caldwell
2008,April,Camas County,No,611,583,28,4.5,No,16025,-114.82437,43.50937,2008-April-Camas County
2008,April,Camas County,Yes,632,610,22,3.4,No,16025,-114.82437,43.50937,2008-April-Camas County
2008,April,Canyon County,No,84243,80258,3985,4.7,No,16027,-116.68654,43.67796,2008-April-Canyon County
2008,April,Canyon County,Yes,84425,80381,4043,4.7,No,16027,-116.68654,43.67796,2008-April-Canyon County
2008,April,Caribou County,No,3883,3774,109,2.8,No,16029,-111.66607,42.75387,2008-April-Caribou County
2008,April,Caribou County,Yes,3913,3801,111,2.8,No,16029,-111.66607,42.75387,2008-April-Caribou County
2008,April,Cassia County,No,10909,10538,371,3.4,No,16031,-113.57285,42.35804,2008-April-Cassia County
2008,April,Cassia County,Yes,11003,10643,359,3.2,No,16031,-113.57285,42.35804,2008-April-Cassia County
2008,April,Clark County,Yes,603,590,13,2.2,No,16033,-112.37555,44.19756,2008-April-Clark County
2008,April,Clark County,No,609,596,13,2.1,No,16033,-112.37555,44.19756,2008-April-Clark County
2008,April,Clearwater County,No,3230,2788,442,13.6,No,16035,-115.56204,46.67757,2008-April-Clearwater County
2008,April,Clearwater County,Yes,3174,2859,315,9.9,No,16035,-115.56204,46.67757,2008-April-Clearwater County
2008,April,Custer County,No,2316,2220,96,4.1,No,16037,-114.26143,44.33319,2008-April-Custer County
2008,April,Custer County,Yes,2441,2347,94,3.8,No,16037,-114.26143,44.33319,2008-April-Custer County
2008,April,Elmore County,Yes,11611,11092,518,4.4,No,16039,-115.52645,43.11543,2008-April-Elmore County
2008,April,Elmore County,No,11547,11058,489,4.2,No,16039,-115.52645,43.11543,2008-April-Elmore County
2008,April,Franklin County,Yes,5656,5504,151,2.6,No,16041,-111.76147,42.21003,2008-April-Franklin County
2008,April,Franklin County,No,5598,5458,140,2.5,No,16041,-111.76147,42.21003,2008-April-Franklin County
2008,April,Fremont County,No,5719,5439,280,4.8,No,16043,-111.479,44.22427,2008-April-Fremont County
2008,April,Fremont County,Yes,5720,5471,248,4.3,No,16043,-111.479,44.22427,2008-April-Fremont County
2008,April,Gem County,No,7099,6670,429,6,No,16045,-116.35892,44.03249,2008-April-Gem County
2008,April,Gem County,Yes,7130,6713,416,5.8,No,16045,-116.35892,44.03249,2008-April-Gem County
2008,April,Gooding County,No,8758,8491,267,3,No,16047,-114.74943,42.91806,2008-April-Gooding County
2008,April,Gooding County,Yes,8848,8575,272,3,No,16047,-114.74943,42.91806,2008-April-Gooding County
2008,April,Idaho,No,754045,722543,31502,4.2,No,,,,2008-April-Idaho
2008,April,Idaho,Yes,758570,727932,30638,4,No,,,,2008-April-Idaho
2008,April,Idaho County,No,7056,6517,539,7.6,No,16049,-115.72374,45.90195,2008-April-Idaho County
2008,April,Idaho County,Yes,7030,6572,457,6.5,No,16049,-115.72374,45.90195,2008-April-Idaho County
2008,April,Jefferson County,No,11293,10951,342,3,No,16051,-112.24937,43.76409,2008-April-Jefferson County
2008,April,Jefferson County,Yes,11366,11030,335,2.9,No,16051,-112.24937,43.76409,2008-April-Jefferson County
2008,April,Jerome County,No,9940,9555,385,3.8,No,16053,-114.32879,42.71282,2008-April-Jerome County
2008,April,Jerome County,Yes,9976,9607,369,3.7,No,16053,-114.32879,42.71282,2008-April-Jerome County
2008,April,Kootenai County,No,70243,66713,3530,5,No,16055,-116.62221,47.75684,2008-April-Kootenai County
2008,April,Kootenai County,Yes,70810,67382,3428,4.8,No,16055,-116.62221,47.75684,2008-April-Kootenai County
2008,April,Latah County,No,17115,16427,688,4,No,16057,-116.67642,46.73604,2008-April-Latah County
2008,April,Latah County,Yes,16733,16134,599,3.5,No,16057,-116.67642,46.73604,2008-April-Latah County
2008,April,Lemhi County,No,3572,3367,205,5.7,No,16059,-113.92306,45.03646,2008-April-Lemhi County
2008,April,Lemhi County,Yes,3715,3521,193,5.2,No,16059,-113.92306,45.03646,2008-April-Lemhi County
2008,April,Lewis County,No,1661,1604,57,3.4,No,16061,-116.40541,46.26648,2008-April-Lewis County
2008,April,Lewis County,Yes,1672,1617,54,3.2,No,16061,-116.40541,46.26648,2008-April-Lewis County
2008,April,Lincoln County,No,2537,2401,136,5.3,No,16063,-114.16944,43.04964,2008-April-Lincoln County
2008,April,Lincoln County,Yes,2587,2462,124,4.8,No,16063,-114.16944,43.04964,2008-April-Lincoln County
2008,April,Madison County,Yes,16436,15940,496,3,No,16065,-111.55837,43.75083,2008-April-Madison County
2008,April,Madison County,No,16452,15962,490,2.9,No,16065,-111.55837,43.75083,2008-April-Madison County
2008,April,Minidoka County,No,9979,9602,377,3.7,No,16067,-113.58081,42.841,2008-April-Minidoka County
2008,April,Minidoka County,Yes,10148,9771,376,3.7,No,16067,-113.58081,42.841,2008-April-Minidoka County
2008,April,Nez Perce County,No,18561,17901,660,3.5,No,16069,-116.62288,46.41818,2008-April-Nez Perce County
2008,April,Nez Perce County,Yes,18519,17868,650,3.5,No,16069,-116.62288,46.41818,2008-April-Nez Perce County
2008,April,Oneida County,No,2295,2237,58,2.5,No,16071,-112.52451,42.20598,2008-April-Oneida County
2008,April,Oneida County,Yes,2320,2260,59,2.5,No,16071,-112.52451,42.20598,2008-April-Oneida County
2008,April,Owyhee County,Yes,4442,4337,105,2.3,No,16073,-116.06229,42.68274,2008-April-Owyhee County
2008,April,Owyhee County,No,4414,4313,101,2.2,No,16073,-116.06229,42.68274,2008-April-Owyhee County
2008,April,Payette County,No,10338,9868,488,4.9,No,16075,-116.72054,44.02052,2008-April-Payette County
2008,April,Payette County,Yes,10480,9989,490,4.6,No,16075,-116.72054,44.02052,2008-April-Payette County
2008,April,Pocatello,No,28365,27321,1044,3.6,No,,,,2008-April-Pocatello
2008,April,Pocatello,Yes,28248,27226,1022,3.6,No,,,,2008-April-Pocatello
2008,April,Power County,Yes,3611,3429,182,5,No,16077,-112.76845,42.75285,2008-April-Power County
2008,April,Power County,No,3576,3438,138,3.8,No,16077,-112.76845,42.75285,2008-April-Power County
2008,April,Shoshone County,No,6070,5599,471,7.7,No,16079,-115.91047,47.17469,2008-April-Shoshone County
2008,April,Shoshone County,Yes,6169,5771,398,6.4,No,16079,-115.91047,47.17469,2008-April-Shoshone County
2008,April,Teton County,No,4763,4643,120,2.5,No,16081,-111.19176,43.78458,2008-April-Teton County
2008,April,Teton County,Yes,5152,5040,111,2.1,No,16081,-111.19176,43.78458,2008-April-Teton County
2008,April,Twin Falls,No,21149,20484,665,3.1,No,,,,2008-April-Twin Falls
2008,April,Twin Falls,Yes,21244,20567,677,3.1,No,,,,2008-April-Twin Falls
2008,April,Twin Falls County,Yes,38040,36860,1180,3.1,No,16083,-114.67589,42.33525,2008-April-Twin Falls County
2008,April,Twin Falls County,No,37739,36616,1123,2.9,No,16083,-114.67589,42.33525,2008-April-Twin Falls County
2008,April,United States,Yes,153779000,146173000,7606000,4.9,No,,,,2008-April-United States
2008,April,United States,No,153208000,145921000,7287000,4.8,No,,,,2008-April-United States
2008,April,Valley County,No,4558,4040,518,11.3,No,16085,-115.79264,44.92047,2008-April-Valley County
2008,April,Valley County,Yes,4839,4468,370,7.6,No,16085,-115.79264,44.92047,2008-April-Valley County
2008,April,Washington County,No,4578,4387,191,4.1,No,16087,-116.75486,44.36587,2008-April-Washington County
2008,April,Washington County,Yes,4666,4479,186,4,No,16087,-116.75486,44.36587,2008-April-Washington County
2008,August,Ada County,No,198472,188732,9740,4.9,No,16001,-116.24203,43.47877,2008-August-Ada County
2008,August,Ada County,Yes,197990,188407,9582,4.8,No,16001,-116.24203,43.47877,2008-August-Ada County
2008,August,Adams County,Yes,1921,1727,193,10,No,16003,-116.49161,44.98826,2008-August-Adams County
2008,August,Adams County,No,2003,1862,141,7,No,16003,-116.49161,44.98826,2008-August-Adams County
2008,August,Bannock County,No,39390,37479,1911,4.8,No,16005,-112.14302,42.58364,2008-August-Bannock County
2008,August,Bannock County,Yes,40081,38165,1916,4.7,No,16005,-112.14302,42.58364,2008-August-Bannock County
2008,August,Bear Lake County,Yes,3380,3265,114,3.3,No,16007,-111.2845,42.22822,2008-August-Bear Lake County
2008,August,Bear Lake County,No,3472,3370,102,2.9,No,16007,-111.2845,42.22822,2008-August-Bear Lake County
2008,August,Benewah County,Yes,4032,3682,350,8.6,No,16009,-116.64994,47.24378,2008-August-Benewah County
2008,August,Benewah County,No,4032,3771,261,6.4,No,16009,-116.64994,47.24378,2008-August-Benewah County
2008,August,Bingham County,No,22813,21706,1107,4.8,No,16011,-112.36241,43.21123,2008-August-Bingham County
2008,August,Bingham County,Yes,22667,21727,940,4.1,No,16011,-112.36241,43.21123,2008-August-Bingham County
2008,August,Blaine County,Yes,13902,13363,538,3.8,No,16013,-113.96644,43.47434,2008-August-Blaine County
2008,August,Blaine County,No,14517,14043,474,3.2,No,16013,-113.96644,43.47434,2008-August-Blaine County
2008,August,Boise City,No,110742,105341,5401,4.8,No,,,,2008-August-Boise City
2008,August,Boise City,Yes,110486,105082,5403,4.8,No,,,,2008-August-Boise City
2008,August,Boise County,Yes,3504,3291,212,6,No,16015,-115.85631,43.96048,2008-August-Boise County
2008,August,Boise County,No,3464,3307,157,4.5,No,16015,-115.85631,43.96048,2008-August-Boise County
2008,August,Bonner County,Yes,20575,19272,1303,6.3,No,16017,-116.59315,48.27518,2008-August-Bonner County
2008,August,Bonner County,No,21151,20102,1049,4.9,No,16017,-116.59315,48.27518,2008-August-Bonner County
2008,August,Bonneville County,Yes,50481,48573,1907,3.7,No,16019,-111.54553,43.45087,2008-August-Bonneville County
2008,August,Bonneville County,No,50914,49045,1869,3.6,No,16019,-111.54553,43.45087,2008-August-Bonneville County
2008,August,Boundary County,Yes,4630,4234,395,8.5,No,16021,-116.56271,48.79876,2008-August-Boundary County
2008,August,Boundary County,No,4765,4461,304,6.3,No,16021,-116.56271,48.79876,2008-August-Boundary County
2008,August,Butte County,Yes,1376,1311,64,4.6,No,16023,-113.18414,43.64482,2008-August-Butte County
2008,August,Butte County,No,1402,1344,58,4.1,No,16023,-113.18414,43.64482,2008-August-Butte County
2008,August,Caldwell,Yes,19099,17730,1368,7.1,No,,,,2008-August-Caldwell
2008,August,Caldwell,No,19025,17742,1283,6.7,No,,,,2008-August-Caldwell
2008,August,Camas County,Yes,636,609,27,4.2,No,16025,-114.82437,43.50937,2008-August-Camas County
2008,August,Camas County,No,665,642,23,3.4,No,16025,-114.82437,43.50937,2008-August-Camas County
2008,August,Canyon County,Yes,84870,79296,5573,6.5,No,16027,-116.68654,43.67796,2008-August-Canyon County
2008,August,Canyon County,No,84662,79431,5231,6.1,No,16027,-116.68654,43.67796,2008-August-Canyon County
2008,August,Caribou County,Yes,3941,3791,150,3.8,No,16029,-111.66607,42.75387,2008-August-Caribou County
2008,August,Caribou County,No,3953,3818,135,3.4,No,16029,-111.66607,42.75387,2008-August-Caribou County
2008,August,Cassia County,No,11275,10847,428,3.7,No,16031,-113.57285,42.35804,2008-August-Cassia County
2008,August,Cassia County,Yes,11120,10705,414,3.7,No,16031,-113.57285,42.35804,2008-August-Cassia County
2008,August,Clark County,Yes,608,579,29,4.8,No,16033,-112.37555,44.19756,2008-August-Clark County
2008,August,Clark County,No,630,606,24,3.8,No,16033,-112.37555,44.19756,2008-August-Clark County
2008,August,Clearwater County,Yes,3161,2836,324,10.2,No,16035,-115.56204,46.67757,2008-August-Clearwater County
2008,August,Clearwater County,No,3179,2925,254,7.9,No,16035,-115.56204,46.67757,2008-August-Clearwater County
2008,August,Custer County,Yes,2477,2363,114,4.6,No,16037,-114.26143,44.33319,2008-August-Custer County
