year,month,area,adjusted,laborforce,employment,unemployment,unemploymentrate,preliminary,fips,longitude,latitude,id
2008,March,Nez Perce County,Yes,18831,18171,659,3.5,No,16069,-116.62288,46.41818,2008-March-Nez Perce County
2008,March,Oneida County,Yes,2305,2245,59,2.5,No,16071,-112.52451,42.20598,2008-March-Oneida County
2008,March,Owyhee County,Yes,4426,4321,105,2.3,No,16073,-116.06229,42.68274,2008-March-Owyhee County
2008,March,Payette County,Yes,10497,10037,460,4.3,No,16075,-116.72054,44.02052,2008-March-Payette County
2008,March,Pocatello,Yes,27464,26455,1008,3.6,No,,,,2008-March-Pocatello
2008,March,Power County,Yes,3553,3375,178,5,No,16077,-112.76845,42.75285,2008-March-Power County
2008,March,Shoshone County,Yes,6157,5796,360,5.8,No,16079,-115.91047,47.17469,2008-March-Shoshone County
2008,March,Teton County,Yes,5508,5401,107,1.9,No,16081,-111.19176,43.78458,2008-March-Teton County
2008,March,Twin Falls,Yes,21557,20917,639,2.9,No,,,,2008-March-Twin Falls
2008,March,Twin Falls County,Yes,38544,37430,1114,2.8,No,16083,-114.67589,42.33525,2008-March-Twin Falls County
2008,March,United States,Yes,153924000,146143000,7781000,5.1,No,,,,2008-March-United States
2008,March,Valley County,Yes,4877,4564,312,6.4,No,16085,-115.79264,44.92047,2008-March-Valley County
2008,March,Washington County,Yes,4679,4483,196,4.1,No,16087,-116.75486,44.36587,2008-March-Washington County
2008,May,Ada County,Yes,197974,190151,7823,3.9,No,16001,-116.24203,43.47877,2008-May-Ada County
2008,May,Adams County,Yes,1905,1717,188,9.8,No,16003,-116.49161,44.98826,2008-May-Adams County
2008,May,Bannock County,Yes,40016,38339,1676,4.1,No,16005,-112.14302,42.58364,2008-May-Bannock County
2008,May,Bear Lake County,Yes,3297,3199,97,2.9,No,16007,-111.2845,42.22822,2008-May-Bear Lake County
2008,May,Benewah County,Yes,4120,3711,409,9.9,No,16009,-116.64994,47.24378,2008-May-Benewah County
2008,May,Bingham County,Yes,22445,21674,770,3.4,No,16011,-112.36241,43.21123,2008-May-Bingham County
2008,May,Blaine County,Yes,13903,13468,435,3.1,No,16013,-113.96644,43.47434,2008-May-Blaine County
2008,May,Boise City,Yes,110657,106102,4555,4.1,No,,,,2008-May-Boise City
2008,May,Boise County,Yes,3515,3341,173,4.9,No,16015,-115.85631,43.96048,2008-May-Boise County
2008,May,Bonner County,Yes,20516,19289,1227,5.9,No,16017,-116.59315,48.27518,2008-May-Bonner County
2008,May,Bonneville County,Yes,50872,49361,1510,2.9,No,16019,-111.54553,43.45087,2008-May-Bonneville County
2008,May,Boundary County,Yes,4583,4235,347,7.5,No,16021,-116.56271,48.79876,2008-May-Boundary County
2008,May,Butte County,Yes,1374,1319,55,4,No,16023,-113.18414,43.64482,2008-May-Butte County
2008,May,Caldwell,Yes,18907,17846,1060,5.6,No,,,,2008-May-Caldwell
2008,May,Camas County,Yes,638,614,24,3.8,No,16025,-114.82437,43.50937,2008-May-Camas County
2008,May,Canyon County,Yes,84366,79926,4440,5.2,No,16027,-116.68654,43.67796,2008-May-Canyon County
2008,May,Caribou County,Yes,3961,3842,119,3,No,16029,-111.66607,42.75387,2008-May-Caribou County
2008,May,Cassia County,Yes,11017,10641,376,3.4,No,16031,-113.57285,42.35804,2008-May-Cassia County
2008,May,Clark County,Yes,598,586,12,2.1,No,16033,-112.37555,44.19756,2008-May-Clark County
2008,May,Clearwater County,Yes,3154,2836,318,10,No,16035,-115.56204,46.67757,2008-May-Clearwater County
2008,May,Custer County,Yes,2469,2373,95,3.8,No,16037,-114.26143,44.33319,2008-May-Custer County
2008,May,Elmore County,Yes,11615,11048,567,4.8,No,16039,-115.52645,43.11543,2008-May-Elmore County
2008,May,Franklin County,Yes,5715,5558,156,2.7,No,16041,-111.76147,42.21003,2008-May-Franklin County
2008,May,Fremont County,Yes,5727,5470,256,4.4,No,16043,-111.479,44.22427,2008-May-Fremont County
2008,May,Gem County,Yes,7102,6665,436,6.1,No,16045,-116.35892,44.03249,2008-May-Gem County
2008,May,Gooding County,Yes,8833,8551,282,3.1,No,16047,-114.74943,42.91806,2008-May-Gooding County
2008,May,Idaho,Yes,759027,726413,32614,4.3,No,,,,2008-May-Idaho
2008,May,Idaho County,Yes,7126,6653,473,6.6,No,16049,-115.72374,45.90195,2008-May-Idaho County
2008,May,Jefferson County,Yes,11437,11070,367,3.2,No,16051,-112.24937,43.76409,2008-May-Jefferson County
2008,May,Jerome County,Yes,9940,9567,372,3.7,No,16053,-114.32879,42.71282,2008-May-Jerome County
2008,May,Kootenai County,Yes,71109,67593,3516,4.9,No,16055,-116.62221,47.75684,2008-May-Kootenai County
2008,May,Latah County,Yes,16618,15971,647,3.8,No,16057,-116.67642,46.73604,2008-May-Latah County
2008,May,Lemhi County,Yes,3694,3480,213,5.7,No,16059,-113.92306,45.03646,2008-May-Lemhi County
2008,May,Lewis County,Yes,1691,1635,56,3.3,No,16061,-116.40541,46.26648,2008-May-Lewis County
2008,May,Lincoln County,Yes,2567,2455,111,4.3,No,16063,-114.16944,43.04964,2008-May-Lincoln County
2008,May,Madison County,Yes,16628,16019,609,3.6,No,16065,-111.55837,43.75083,2008-May-Madison County
2008,May,Minidoka County,Yes,10201,9798,403,3.9,No,16067,-113.58081,42.841,2008-May-Minidoka County
2008,May,Nez Perce County,Yes,18558,17782,775,4.1,No,16069,-116.62288,46.41818,2008-May-Nez Perce County
2008,May,Oneida County,Yes,2335,2264,71,3,No,16071,-112.52451,42.20598,2008-May-Oneida County
2008,May,Owyhee County,Yes,4433,4308,124,2.8,No,16073,-116.06229,42.68274,2008-May-Owyhee County
2008,May,Payette County,Yes,10438,9937,500,4.7,No,16075,-116.72054,44.02052,2008-May-Payette County
2008,May,Pocatello,Yes,28100,26998,1102,3.9,No,,,,2008-May-Pocatello
2008,May,Power County,Yes,3599,3412,187,5.2,No,16077,-112.76845,42.75285,2008-May-Power County
2008,May,Shoshone County,Yes,6255,5844,411,6.5,No,16079,-115.91047,47.17469,2008-May-Shoshone County
2008,May,Teton County,Yes,5196,5081,114,2.2,No,16081,-111.19176,43.78458,2008-May-Teton County
2008,May,Twin Falls,Yes,21238,20498,740,3.4,No,,,,2008-May-Twin Falls
2008,May,Twin Falls County,Yes,37964,36681,1282,3.3,No,16083,-114.67589,42.33525,2008-May-Twin Falls County
2008,May,United States,Yes,154322000,145925000,8398000,5.4,No,,,,2008-May-United States
2008,May,Valley County,Yes,4795,4377,418,8.7,No,16085,-115.79264,44.92047,2008-May-Valley County
2008,May,Washington County,Yes,4635,4427,207,4.4,No,16087,-116.75486,44.36587,2008-May-Washington County
2008,November,Ada County,Yes,196119,184781,11337,5.7,No,16001,-116.24203,43.47877,2008-November-Ada County
2008,November,Adams County,Yes,1947,1704,242,12.4,No,16003,-116.49161,44.98826,2008-November-Adams County
2008,November,Bannock County,Yes,39834,37830,2003,5,No,16005,-112.14302,42.58364,2008-November-Bannock County
2008,November,Bear Lake County,Yes,3396,3264,132,3.8,No,16007,-111.2845,42.22822,2008-November-Bear Lake County
2008,November,Benewah County,Yes,4302,3672,629,14.6,No,16009,-116.64994,47.24378,2008-November-Benewah County
2008,November,Bingham County,Yes,22627,21603,1023,4.5,No,16011,-112.36241,43.21123,2008-November-Bingham County
2008,November,Blaine County,Yes,13610,12972,638,4.6,No,16013,-113.96644,43.47434,2008-November-Blaine County
2008,November,Boise City,Yes,109179,102982,6196,5.6,No,,,,2008-November-Boise City
2008,November,Boise County,Yes,3464,3215,248,7.1,No,16015,-115.85631,43.96048,2008-November-Boise County
2008,November,Bonner County,Yes,20191,18588,1603,7.9,No,16017,-116.59315,48.27518,2008-November-Bonner County
2008,November,Bonneville County,Yes,50129,48063,2066,4.1,No,16019,-111.54553,43.45087,2008-November-Bonneville County
2008,November,Boundary County,Yes,4701,4236,464,9.8,No,16021,-116.56271,48.79876,2008-November-Boundary County
2008,November,Butte County,Yes,1366,1306,60,4.4,No,16023,-113.18414,43.64482,2008-November-Butte County
2008,November,Caldwell,Yes,18973,17411,1561,8.2,No,,,,2008-November-Caldwell
2008,November,Camas County,Yes,620,591,28,4.6,No,16025,-114.82437,43.50937,2008-November-Camas County
2008,November,Canyon County,Yes,84540,77920,6619,7.8,No,16027,-116.68654,43.67796,2008-November-Canyon County
2008,November,Caribou County,Yes,3918,3746,172,4.3,No,16029,-111.66607,42.75387,2008-November-Caribou County
2008,November,Cassia County,Yes,11296,10840,455,4,No,16031,-113.57285,42.35804,2008-November-Cassia County
2008,November,Clark County,Yes,591,565,26,4.4,No,16033,-112.37555,44.19756,2008-November-Clark County
2008,November,Clearwater County,Yes,3320,2906,414,12.4,No,16035,-115.56204,46.67757,2008-November-Clearwater County
2008,November,Custer County,Yes,2413,2292,120,5,No,16037,-114.26143,44.33319,2008-November-Custer County
2008,November,Elmore County,Yes,11387,10648,738,6.4,No,16039,-115.52645,43.11543,2008-November-Elmore County
2008,November,Franklin County,Yes,5697,5465,231,4,No,16041,-111.76147,42.21003,2008-November-Franklin County
2008,November,Fremont County,Yes,5883,5568,315,5.3,No,16043,-111.479,44.22427,2008-November-Fremont County
2008,November,Gem County,Yes,7059,6425,633,8.9,No,16045,-116.35892,44.03249,2008-November-Gem County
2008,November,Gooding County,Yes,8686,8354,332,3.8,No,16047,-114.74943,42.91806,2008-November-Gooding County
2008,November,Idaho,Yes,758346,713231,45115,5.9,No,,,,2008-November-Idaho
2008,November,Idaho County,Yes,7192,6580,611,8.5,No,16049,-115.72374,45.90195,2008-November-Idaho County
2008,November,Jefferson County,Yes,11308,10824,484,4.2,No,16051,-112.24937,43.76409,2008-November-Jefferson County
2008,November,Jerome County,Yes,10068,9589,478,4.7,No,16053,-114.32879,42.71282,2008-November-Jerome County
2008,November,Kootenai County,Yes,71206,66273,4932,6.9,No,16055,-116.62221,47.75684,2008-November-Kootenai County
2008,November,Latah County,Yes,17900,17055,845,4.7,No,16057,-116.67642,46.73604,2008-November-Latah County
2008,November,Lemhi County,Yes,3560,3271,288,8.1,No,16059,-113.92306,45.03646,2008-November-Lemhi County
2008,November,Lewis County,Yes,1686,1622,63,3.7,No,16061,-116.40541,46.26648,2008-November-Lewis County
2008,November,Lincoln County,Yes,2630,2448,182,6.9,No,16063,-114.16944,43.04964,2008-November-Lincoln County
2008,November,Madison County,Yes,17369,16737,631,3.6,No,16065,-111.55837,43.75083,2008-November-Madison County
2008,November,Minidoka County,Yes,10121,9653,468,4.6,No,16067,-113.58081,42.841,2008-November-Minidoka County
2008,November,Nez Perce County,Yes,18569,17630,938,5,No,16069,-116.62288,46.41818,2008-November-Nez Perce County
2008,November,Oneida County,Yes,2302,2210,91,3.9,No,16071,-112.52451,42.20598,2008-November-Oneida County
2008,November,Owyhee County,Yes,4282,4151,130,3,No,16073,-116.06229,42.68274,2008-November-Owyhee County
2008,November,Payette County,Yes,10476,9792,683,6.5,No,16075,-116.72054,44.02052,2008-November-Payette County
2008,November,Pocatello,Yes,28053,26726,1326,4.7,No,,,,2008-November-Pocatello
2008,November,Power County,Yes,3552,3342,209,5.9,No,16077,-112.76845,42.75285,2008-November-Power County
2008,November,Shoshone County,Yes,6093,5415,678,11.1,No,16079,-115.91047,47.17469,2008-November-Shoshone County
2008,November,Teton County,Yes,5094,4934,160,3.1,No,16081,-111.19176,43.78458,2008-November-Teton County
2008,November,Twin Falls,Yes,21674,20601,1073,4.9,No,,,,2008-November-Twin Falls
2008,November,Twin Falls County,Yes,38497,36690,1806,4.6,No,16083,-114.67589,42.33525,2008-November-Twin Falls County
2008,November,United States,Yes,154621000,144068000,10552000,6.8,No,,,,2008-November-United States
2008,November,Valley County,Yes,4579,4081,497,10.8,No,16085,-115.79264,44.92047,2008-November-Valley County
2008,November,Washington County,Yes,4706,4389,316,6.7,No,16087,-116.75486,44.36587,2008-November-Washington County
2008,October,Ada County,Yes,197027,186376,10651,5.4,No,16001,-116.24203,43.47877,2008-October-Ada County
2008,October,Adams County,Yes,1895,1697,197,10.4,No,16003,-116.49161,44.98826,2008-October-Adams County
2008,October,Bannock County,Yes,39821,37749,2071,5.2,No,16005,-112.14302,42.58364,2008-October-Bannock County
2008,October,Bear Lake County,Yes,3354,3224,130,3.8,No,16007,-111.2845,42.22822,2008-October-Bear Lake County
2008,October,Benewah County,Yes,4054,3684,370,9.1,No,16009,-116.64994,47.24378,2008-October-Benewah County
2008,October,Bingham County,Yes,22783,21761,1022,4.4,No,16011,-112.36241,43.21123,2008-October-Bingham County
2008,October,Blaine County,Yes,13814,13211,602,4.3,No,16013,-113.96644,43.47434,2008-October-Blaine County
2008,October,Boise City,Yes,110024,104041,5983,5.4,No,,,,2008-October-Boise City
2008,October,Boise County,Yes,3485,3247,238,6.8,No,16015,-115.85631,43.96048,2008-October-Boise County
2008,October,Bonner County,Yes,20410,18860,1550,7.5,No,16017,-116.59315,48.27518,2008-October-Bonner County
2008,October,Bonneville County,Yes,50271,48179,2092,4.1,No,16019,-111.54553,43.45087,2008-October-Bonneville County
2008,October,Boundary County,Yes,4624,4174,449,9.7,No,16021,-116.56271,48.79876,2008-October-Boundary County
2008,October,Butte County,Yes,1358,1291,66,4.9,No,16023,-113.18414,43.64482,2008-October-Butte County
2008,October,Caldwell,Yes,19148,17581,1566,8.1,No,,,,2008-October-Caldwell
2008,October,Camas County,Yes,636,603,33,5.2,No,16025,-114.82437,43.50937,2008-October-Camas County
2008,October,Canyon County,Yes,84997,78615,6382,7.5,No,16027,-116.68654,43.67796,2008-October-Canyon County
2008,October,Caribou County,Yes,3902,3751,151,3.8,No,16029,-111.66607,42.75387,2008-October-Caribou County
2008,October,Cassia County,Yes,11080,10613,467,4.2,No,16031,-113.57285,42.35804,2008-October-Cassia County
2008,October,Clark County,Yes,586,565,20,3.5,No,16033,-112.37555,44.19756,2008-October-Clark County
2008,October,Clearwater County,Yes,3245,2882,362,11.1,No,16035,-115.56204,46.67757,2008-October-Clearwater County
2008,October,Custer County,Yes,2402,2282,120,5,No,16037,-114.26143,44.33319,2008-October-Custer County
2008,October,Elmore County,Yes,11373,10674,699,6.1,No,16039,-115.52645,43.11543,2008-October-Elmore County
2008,October,Franklin County,Yes,5691,5492,199,3.5,No,16041,-111.76147,42.21003,2008-October-Franklin County
2008,October,Fremont County,Yes,5944,5625,318,5.3,No,16043,-111.479,44.22427,2008-October-Fremont County
2008,October,Gem County,Yes,7060,6489,571,8,No,16045,-116.35892,44.03249,2008-October-Gem County
2008,October,Gooding County,Yes,8739,8411,327,3.7,No,16047,-114.74943,42.91806,2008-October-Gooding County
2008,October,Idaho,Yes,759499,716425,43074,5.7,No,,,,2008-October-Idaho
2008,October,Idaho County,Yes,7086,6496,590,8.3,No,16049,-115.72374,45.90195,2008-October-Idaho County
2008,October,Jefferson County,Yes,11302,10822,480,4.2,No,16051,-112.24937,43.76409,2008-October-Jefferson County
2008,October,Jerome County,Yes,10058,9572,486,4.8,No,16053,-114.32879,42.71282,2008-October-Jerome County
2008,October,Kootenai County,Yes,71226,66542,4684,6.5,No,16055,-116.62221,47.75684,2008-October-Kootenai County
2008,October,Latah County,Yes,17656,16865,790,4.4,No,16057,-116.67642,46.73604,2008-October-Latah County
2008,October,Lemhi County,Yes,3593,3330,263,7.3,No,16059,-113.92306,45.03646,2008-October-Lemhi County
2008,October,Lewis County,Yes,1664,1598,65,3.9,No,16061,-116.40541,46.26648,2008-October-Lewis County
2008,October,Lincoln County,Yes,2577,2423,154,5.9,No,16063,-114.16944,43.04964,2008-October-Lincoln County
2008,October,Madison County,Yes,17330,16679,651,3.7,No,16065,-111.55837,43.75083,2008-October-Madison County
2008,October,Minidoka County,Yes,10157,9649,507,4.9,No,16067,-113.58081,42.841,2008-October-Minidoka County
2008,October,Nez Perce County,Yes,18628,17681,947,5,No,16069,-116.62288,46.41818,2008-October-Nez Perce County
2008,October,Oneida County,Yes,2313,2220,93,4,No,16071,-112.52451,42.20598,2008-October-Oneida County
2008,October,Owyhee County,Yes,4341,4201,140,3.2,No,16073,-116.06229,42.68274,2008-October-Owyhee County
2008,October,Payette County,Yes,10553,9870,682,6.4,No,16075,-116.72054,44.02052,2008-October-Payette County
2008,October,Pocatello,Yes,28328,26921,1407,4.9,No,,,,2008-October-Pocatello
2008,October,Power County,Yes,3570,3342,227,6.3,No,16077,-112.76845,42.75285,2008-October-Power County
2008,October,Shoshone County,Yes,6311,5679,632,10,No,16079,-115.91047,47.17469,2008-October-Shoshone County
2008,October,Teton County,Yes,5086,4908,178,3.5,No,16081,-111.19176,43.78458,2008-October-Teton County
2008,October,Twin Falls,Yes,21652,20605,1046,4.8,No,,,,2008-October-Twin Falls
2008,October,Twin Falls County,Yes,38373,36646,1727,4.5,No,16083,-114.67589,42.33525,2008-October-Twin Falls County
2008,October,United States,Yes,154953000,144778000,10176000,6.6,No,,,,2008-October-United States
2008,October,Valley County,Yes,4679,4229,449,9.6,No,16085,-115.79264,44.92047,2008-October-Valley County
2008,October,Washington County,Yes,4701,4393,308,6.5,No,16087,-116.75486,44.36587,2008-October-Washington County
2008,September,Ada County,Yes,197544,187433,10111,5.1,No,16001,-116.24203,43.47877,2008-September-Ada County
2008,September,Adams County,Yes,1901,1707,194,10.2,No,16003,-116.49161,44.98826,2008-September-Adams County
2008,September,Bannock County,Yes,40011,38006,2005,5,No,16005,-112.14302,42.58364,2008-September-Bannock County
2008,September,Bear Lake County,Yes,3396,3272,123,3.6,No,16007,-111.2845,42.22822,2008-September-Bear Lake County
2008,September,Benewah County,Yes,4021,3650,370,9.2,No,16009,-116.64994,47.24378,2008-September-Benewah County
2008,September,Bingham County,Yes,22636,21674,962,4.2,No,16011,-112.36241,43.21123,2008-September-Bingham County
2008,September,Blaine County,Yes,13831,13252,579,4.1,No,16013,-113.96644,43.47434,2008-September-Blaine County
2008,September,Boise City,Yes,110197,104545,5651,5.1,No,,,,2008-September-Boise City
2008,September,Boise County,Yes,3497,3268,228,6.5,No,16015,-115.85631,43.96048,2008-September-Boise County
2008,September,Bonner County,Yes,20694,19248,1446,6.9,No,16017,-116.59315,48.27518,2008-September-Bonner County
2008,September,Bonneville County,Yes,50650,48588,2061,4,No,16019,-111.54553,43.45087,2008-September-Bonneville County
2008,September,Boundary County,Yes,4604,4192,412,8.9,No,16021,-116.56271,48.79876,2008-September-Boundary County
2008,September,Butte County,Yes,1372,1303,68,5,No,16023,-113.18414,43.64482,2008-September-Butte County
2008,September,Caldwell,Yes,19132,17656,1475,7.7,No,,,,2008-September-Caldwell
2008,September,Camas County,Yes,632,604,28,4.4,No,16025,-114.82437,43.50937,2008-September-Camas County
2008,September,Canyon County,Yes,84965,78945,6019,7,No,16027,-116.68654,43.67796,2008-September-Canyon County
2008,September,Caribou County,Yes,3946,3790,155,3.9,No,16029,-111.66607,42.75387,2008-September-Caribou County
2008,September,Cassia County,Yes,10956,10501,454,4.1,No,16031,-113.57285,42.35804,2008-September-Cassia County
2008,September,Clark County,Yes,604,578,26,4.4,No,16033,-112.37555,44.19756,2008-September-Clark County
2008,September,Clearwater County,Yes,3169,2843,325,10.2,No,16035,-115.56204,46.67757,2008-September-Clearwater County
2008,September,Custer County,Yes,2462,2339,122,4.9,No,16037,-114.26143,44.33319,2008-September-Custer County
2008,September,Elmore County,Yes,11452,10774,677,5.9,No,16039,-115.52645,43.11543,2008-September-Elmore County
2008,September,Franklin County,Yes,5687,5509,178,3.1,No,16041,-111.76147,42.21003,2008-September-Franklin County
2008,September,Fremont County,Yes,5762,5455,306,5.3,No,16043,-111.479,44.22427,2008-September-Fremont County
2008,September,Gem County,Yes,7053,6526,526,7.4,No,16045,-116.35892,44.03249,2008-September-Gem County
2008,September,Gooding County,Yes,8796,8466,330,3.7,No,16047,-114.74943,42.91806,2008-September-Gooding County
2008,September,Idaho,Yes,760022,719042,40980,5.4,No,,,,2008-September-Idaho
2008,September,Idaho County,Yes,7126,6574,551,7.7,No,16049,-115.72374,45.90195,2008-September-Idaho County
2008,September,Jefferson County,Yes,11413,10918,495,4.3,No,16051,-112.24937,43.76409,2008-September-Jefferson County
2008,September,Jerome County,Yes,9990,9540,450,4.5,No,16053,-114.32879,42.71282,2008-September-Jerome County
2008,September,Kootenai County,Yes,71814,67375,4438,6.1,No,16055,-116.62221,47.75684,2008-September-Kootenai County
2008,September,Latah County,Yes,17019,16231,787,4.6,No,16057,-116.67642,46.73604,2008-September-Latah County
2008,September,Lemhi County,Yes,3634,3356,278,7.6,No,16059,-113.92306,45.03646,2008-September-Lemhi County
2008,September,Lewis County,Yes,1686,1618,67,4,No,16061,-116.40541,46.26648,2008-September-Lewis County
2008,September,Lincoln County,Yes,2580,2433,146,5.6,No,16063,-114.16944,43.04964,2008-September-Lincoln County
2008,September,Madison County,Yes,16653,16035,618,3.7,No,16065,-111.55837,43.75083,2008-September-Madison County
2008,September,Minidoka County,Yes,10108,9595,512,5,No,16067,-113.58081,42.841,2008-September-Minidoka County
2008,September,Nez Perce County,Yes,18555,17708,846,4.5,No,16069,-116.62288,46.41818,2008-September-Nez Perce County
2008,September,Oneida County,Yes,2313,2217,95,4.1,No,16071,-112.52451,42.20598,2008-September-Oneida County
2008,September,Owyhee County,Yes,4384,4224,159,3.6,No,16073,-116.06229,42.68274,2008-September-Owyhee County
2008,September,Payette County,Yes,10468,9862,606,5.7,No,16075,-116.72054,44.02052,2008-September-Payette County
2008,September,Pocatello,Yes,28516,27147,1368,4.8,No,,,,2008-September-Pocatello
2008,September,Power County,Yes,3587,3368,218,6,No,16077,-112.76845,42.75285,2008-September-Power County
2008,September,Shoshone County,Yes,6268,5753,514,8.2,No,16079,-115.91047,47.17469,2008-September-Shoshone County
2008,September,Teton County,Yes,5226,5074,151,2.9,No,16081,-111.19176,43.78458,2008-September-Teton County
2008,September,Twin Falls,Yes,21481,20511,969,4.5,No,,,,2008-September-Twin Falls
2008,September,Twin Falls County,Yes,38211,36551,1659,4.3,No,16083,-114.67589,42.33525,2008-September-Twin Falls County
2008,September,United States,Yes,154613000,145056000,9557000,6.2,No,,,,2008-September-United States
2008,September,Valley County,Yes,4781,4341,440,9.2,No,16085,-115.79264,44.92047,2008-September-Valley County
2008,September,Washington County,Yes,4645,4352,292,6.3,No,16087,-116.75486,44.36587,2008-September-Washington County
2007,April,Ada County,Yes,195780,191453,4327,2.2,No,16001,-116.24203,43.47877,2007-April-Ada County
2007,April,Adams County,Yes,2049,1947,101,4.9,No,16003,-116.49161,44.98826,2007-April-Adams County
2007,April,Bannock County,Yes,41493,40413,1079,2.6,No,16005,-112.14302,42.58364,2007-April-Bannock County
2007,April,Bear Lake County,Yes,3126,3060,65,2,No,16007,-111.2845,42.22822,2007-April-Bear Lake County
2007,April,Benewah County,Yes,4102,3886,215,5.2,No,16009,-116.64994,47.24378,2007-April-Benewah County
2007,April,Bingham County,Yes,22547,22030,516,2.2,No,16011,-112.36241,43.21123,2007-April-Bingham County
2007,April,Blaine County,Yes,13698,13438,260,1.8,No,16013,-113.96644,43.47434,2007-April-Blaine County
2007,April,Boise City,Yes,110092,107490,2602,2.3,No,,,,2007-April-Boise City
2007,April,Boise County,Yes,3578,3466,111,3.1,No,16015,-115.85631,43.96048,2007-April-Boise County
2007,April,Bonner County,Yes,20692,19964,727,3.5,No,16017,-116.59315,48.27518,2007-April-Bonner County
2007,April,Bonneville County,Yes,49921,48883,1038,2,No,16019,-111.54553,43.45087,2007-April-Bonneville County
2007,April,Boundary County,Yes,4708,4461,247,5.2,No,16021,-116.56271,48.79876,2007-April-Boundary County
2007,April,Butte County,Yes,1368,1335,33,2.4,No,16023,-113.18414,43.64482,2007-April-Butte County
2007,April,Caldwell,Yes,17942,17305,637,3.5,No,,,,2007-April-Caldwell
2007,April,Camas County,Yes,618,603,14,2.3,No,16025,-114.82437,43.50937,2007-April-Camas County
2007,April,Canyon County,Yes,82519,79891,2627,3.1,No,16027,-116.68654,43.67796,2007-April-Canyon County
2007,April,Caribou County,Yes,3893,3788,105,2.7,No,16029,-111.66607,42.75387,2007-April-Caribou County
2007,April,Cassia County,Yes,10771,10424,346,3.2,No,16031,-113.57285,42.35804,2007-April-Cassia County
2007,April,Clark County,Yes,546,535,11,2,No,16033,-112.37555,44.19756,2007-April-Clark County
2007,April,Clearwater County,Yes,3245,3021,224,6.9,No,16035,-115.56204,46.67757,2007-April-Clearwater County
2007,April,Custer County,Yes,2316,2246,70,3,No,16037,-114.26143,44.33319,2007-April-Custer County
2007,April,Elmore County,Yes,11311,10926,384,3.4,No,16039,-115.52645,43.11543,2007-April-Elmore County
2007,April,Franklin County,Yes,5757,5654,103,1.7,No,16041,-111.76147,42.21003,2007-April-Franklin County
2007,April,Fremont County,Yes,5741,5591,150,2.6,No,16043,-111.479,44.22427,2007-April-Fremont County
2007,April,Gem County,Yes,7081,6852,229,3.2,No,16045,-116.35892,44.03249,2007-April-Gem County
2007,April,Gooding County,Yes,8933,8771,161,1.8,No,16047,-114.74943,42.91806,2007-April-Gooding County
2007,April,Idaho,Yes,752081,731895,20186,2.7,No,,,,2007-April-Idaho
2007,April,Idaho County,Yes,6952,6630,322,4.6,No,16049,-115.72374,45.90195,2007-April-Idaho County
2007,April,Jefferson County,Yes,11033,10791,241,2.1,No,16051,-112.24937,43.76409,2007-April-Jefferson County
2007,April,Jerome County,Yes,9837,9589,248,2.5,No,16053,-114.32879,42.71282,2007-April-Jerome County
2007,April,Kootenai County,Yes,68379,66391,1987,2.9,No,16055,-116.62221,47.75684,2007-April-Kootenai County
2007,April,Latah County,Yes,17077,16650,426,2.4,No,16057,-116.67642,46.73604,2007-April-Latah County
2007,April,Lemhi County,Yes,3728,3570,157,4.2,No,16059,-113.92306,45.03646,2007-April-Lemhi County
2007,April,Lewis County,Yes,1676,1637,39,2.3,No,16061,-116.40541,46.26648,2007-April-Lewis County
2007,April,Lincoln County,Yes,2536,2469,67,2.6,No,16063,-114.16944,43.04964,2007-April-Lincoln County
2007,April,Madison County,Yes,16251,15893,357,2.2,No,16065,-111.55837,43.75083,2007-April-Madison County
2007,April,Minidoka County,Yes,10024,9661,362,3.6,No,16067,-113.58081,42.841,2007-April-Minidoka County
2007,April,Nez Perce County,Yes,18978,18460,518,2.7,No,16069,-116.62288,46.41818,2007-April-Nez Perce County
2007,April,Oneida County,Yes,2397,2358,39,1.6,No,16071,-112.52451,42.20598,2007-April-Oneida County
2007,April,Owyhee County,Yes,4499,4420,79,1.7,No,16073,-116.06229,42.68274,2007-April-Owyhee County
2007,April,Payette County,Yes,10397,10047,350,3.3,No,16075,-116.72054,44.02052,2007-April-Payette County
2007,April,Pocatello,Yes,29422,28657,765,2.6,No,,,,2007-April-Pocatello
2007,April,Power County,Yes,3771,3638,133,3.5,No,16077,-112.76845,42.75285,2007-April-Power County
2007,April,Shoshone County,Yes,5906,5619,287,4.8,No,16079,-115.91047,47.17469,2007-April-Shoshone County
2007,April,Teton County,Yes,4855,4781,73,1.5,No,16081,-111.19176,43.78458,2007-April-Teton County
2007,April,Twin Falls,Yes,21262,20533,729,3.4,No,,,,2007-April-Twin Falls
2007,April,Twin Falls County,Yes,38057,36870,1186,3.1,No,16083,-114.67589,42.33525,2007-April-Twin Falls County
2007,April,United States,Yes,152446000,145610000,6836000,4.5,No,,,,2007-April-United States
2007,April,Valley County,Yes,5131,4963,168,3.2,No,16085,-115.79264,44.92047,2007-April-Valley County
2007,April,Washington County,Yes,4634,4458,176,3.8,No,16087,-116.75486,44.36587,2007-April-Washington County
2007,August,Ada County,Yes,196698,191466,5231,2.6,No,16001,-116.24203,43.47877,2007-August-Ada County
2007,August,Adams County,Yes,1928,1828,100,5.2,No,16003,-116.49161,44.98826,2007-August-Adams County
2007,August,Bannock County,Yes,41136,39943,1193,2.9,No,16005,-112.14302,42.58364,2007-August-Bannock County
